,ingredientID,ingredients,recipeinfo,recipename,internal_list
2016,"2533,6309,7819,5375,4366,3697","cod,sesame oil,chili sauce,bacon,leek, chopped,enoki mushrooms",https://www.allrecipes.com/recipe/85268/stuffed-cod-wrapped-in-bacon/,/85268/,"cod,sesame oil,chili sauce,bacon,leek,enoki mushrooms"
2019,"1684,1525,1526,1416,2359,2356,16421,16276,16317,9725,16424,1376,1338","all-purpose flour,light brown sugar,white sugar,unsweetened cocoa powder,baking soda,baking powder,salt,whole milk,egg,extra-virgin olive oil,vanilla extract,prepared chocolate pudding (such as Jell-O®),semisweet chocolate chips (such as Nestle® Toll House®), or to taste (Optional)",https://www.allrecipes.com/recipe/278694/mini-chocolate-cupcakes/,/278694/,"all-purpose flour,light brown sugar,white sugar,unsweetened cocoa powder,baking soda,baking powder,salt,whole milk,egg,extra-virgin olive oil,vanilla extract,chocolate pudding (such Jell-O®),semisweet chocolate chips (such Nestle® Toll House®), or to taste (Optional)"
2020,"20384,6305,8336,9722,6309,4343,2496,1716","bone-in chicken, cut into pieces,vegetable oil,rice wine,dark sesame oil,light sesame oil,fresh ginger root,water,uncooked somen noodles",https://www.allrecipes.com/recipe/173960/taiwanese-sesame-oil-chicken-stew/,/173960/,"bone-chicken,vegetable oil,rice wine,dark sesame oil,light sesame oil,fresh ginger root,water,somen noodles"
2021,"2496,16403,16421,4409,3717,4342,4663,3725,18888,9725","hot water,dried oregano,salt,chopped fresh parsley, or more to taste,chopped fresh cilantro,garlic,shallot, roughly chopped,red jalapeno pepper, chopped,red wine vinegar,extra virgin olive oil",https://www.allrecipes.com/recipe/278452/easy-chimichurri-sauce/,/278452/,"hot water,oregano,salt,fresh parsley, or more to taste,fresh cilantro,garlic,shallot,jalapeno pepper,wine vinegar,extra virgin olive oil"
2024,"2958,5243,1525,4405,9722,4342,5597,16406,3103,4176,22318,16317,10877","low-sodium soy sauce,Asian pear, grated,dark brown sugar,minced green onions,toasted sesame oil,minced garlic,fish sauce,freshly ground black pepper,ground beef,ground pork,panko bread crumbs,egg, lightly beaten,toasted sesame seeds (Optional)",https://www.allrecipes.com/recipe/267268/bulgogi-meatballs/,/267268/,"low-sodium soy sauce,Asian pear,dark brown sugar,green onions,sesame oil,garlic,fish sauce,freshly ground black pepper,ground beef,ground pork,panko bread crumbs,egg,sesame seeds (Optional)"
2026,"5320,5595,1636,5595,16133,1636,18868,1526,20244,6309,4342,4343,4279,4432,4607,4405","boneless pork chops, cut into stir-fry strips,hoisin sauce,cornstarch,hoisin sauce,chicken broth,cornstarch,rice vinegar,white sugar,red pepper flakes, or to taste,sesame oil,garlic, minced,minced fresh ginger root,carrot, peeled and sliced,green bell pepper, sliced,sliced water chestnuts, drained,green onions, sliced",https://www.allrecipes.com/recipe/214865/hoisin-pork-stir-fry/,/214865/,"pork chops, stir-fry strips,hoisin sauce,cornstarch,hoisin sauce,chicken broth,cornstarch,rice vinegar,white sugar,pepper flakes, or to taste,sesame oil,garlic,fresh ginger root,carrot,green bell pepper,water chestnuts,green onions"
2029,"4176,22005,4405,4343,4607,1636,18740,1526,15720,20558,2882,6309,2355,18740,16318","ground pork,cooked shrimp, shelled, deveined and coarsely chopped,minced green onions,minced fresh ginger root,chopped water chestnuts,cornstarch,garlic salt,white sugar,dry sherry,chili oil,soy sauce,sesame oil,wonton skins,garlic salt,egg white",https://www.allrecipes.com/recipe/217873/moms-wonton/,/217873/,"ground pork,shrimp,green onions,fresh ginger root,water chestnuts,cornstarch,garlic salt,white sugar,dry sherry,chili oil,soy sauce,sesame oil,wonton skins,garlic salt,egg white"
2030,"4442,6307,16407,16421,16406","russet potatoes,olive oil,cayenne pepper,salt,ground black pepper",https://www.allrecipes.com/recipe/277799/spicy-steak-fries/,/277799/,"russet potatoes,olive oil,cayenne pepper,salt,ground black pepper"
2031,"6307,5140,20190,1526,1684,2359,2356,3819,5218,16386,16387,3752","olive oil,freshly squeezed orange juice,brandy,white sugar,all-purpose flour,baking soda,baking powder,chopped walnuts,Thompson seedless raisins,ground cinnamon,ground cloves,sesame seeds",https://www.allrecipes.com/recipe/264066/fanouropita-vegan-greek-raisin-walnut-and-olive-oil-cake/,/264066/,"olive oil,freshly orange juice,brandy,white sugar,all-purpose flour,baking soda,baking powder,walnuts,Thompson raisins,ground cinnamon,ground cloves,sesame seeds"
2032,"2496,1526,2362,1686,16421,2356,2359,6306,28106,6420","lukewarm water,white sugar,active dry yeast,bread flour,salt,baking powder,baking soda,coconut oil, melted,plain non-dairy yogurt,canola oil",https://www.allrecipes.com/recipe/262554/best-vegan-naan/,/262554/,"lukewarm water,white sugar,active dry yeast,bread flour,salt,baking powder,baking soda,coconut oil,plain non-dairy yogurt,canola oil"
2034,"5140,9725,1502,18875,16421,16409","freshly squeezed orange juice,extra-virgin olive oil,honey, or to taste,white wine vinegar,salt,poppy seeds",https://www.allrecipes.com/recipe/277785/orange-poppy-seed-dressing/,/277785/,"freshly orange juice,extra-virgin olive oil,honey, or to taste,white wine vinegar,salt,poppy seeds"
2036,"2541,6309,20590,3752,4343","mahi mahi fillets,toasted sesame oil,garlic pepper seasoning,sesame seeds, toasted,grated fresh ginger ",https://www.allrecipes.com/recipe/214542/sesame-crusted-mahi-mahi-ii/,/214542/,"mahi mahi fillets,sesame oil,garlic pepper seasoning,sesame seeds,fresh ginger"
2037,"1718,6307,2882,1526,18868,3752,20475,6309,4405,4786,12150","spaghetti,olive oil,soy sauce,white sugar,rice vinegar,toasted sesame seeds,sweet chili sauce,sesame oil,green onions, chopped,red bell pepper, chopped (Optional),sugar snap peas (Optional)",https://www.allrecipes.com/recipe/231269/easy-asian-pasta-salad/,/231269/,"spaghetti,olive oil,soy sauce,white sugar,rice vinegar,sesame seeds,sweet chili sauce,sesame oil,green onions,bell pepper, (Optional),sugar snap peas (Optional)"
2039,"4342,4343,4397,2958,6309,7428,23997,1526,3922","garlic,minced fresh ginger,onion, roughly chopped,low sodium soy sauce,toasted sesame oil,Worcestershire sauce,unseasoned meat tenderizer,white sugar,beef flank steak, trimmed of excess fat",https://www.allrecipes.com/recipe/139430/korean-marinated-flank-steak/,/139430/,"garlic,fresh ginger,onion,low sodium soy sauce,sesame oil,Worcestershire sauce,meat tenderizer,white sugar,beef flank steak, of fat"
2040,"3788,6306,27959,5110,18752","dry unsweetened shredded coconut,coconut oil, at room temperature,powdered erythritol sweetener (such as Swerve®),lemon zest,sea salt",https://www.allrecipes.com/recipe/261820/vegan-keto-lemon-fat-bombs/,/261820/,"dry unsweetened coconut,coconut oil, at room temperature,erythritol sweetener (such Swerve®),lemon zest,sea salt"
2041,"6304,18868,5107,1502,2882,16396,16406,18805,16421,7428,2496,6309,4357,2940,16238,2850,3717,18860","peanut oil,rice wine vinegar,lemon juice,honey,soy sauce,garlic powder,ground black pepper,dry mustard,salt,Worcestershire sauce,water,sesame oil,finely shredded curly kale,finely chopped dry-roasted unsalted peanuts,finely grated Parmesan cheese,dry-roasted peanuts,finely chopped cilantro leaves and stems,fresh mint leaves, chopped",https://www.allrecipes.com/recipe/239915/kale-salad-with-peanut-dressing/,/239915/,"peanut oil,rice wine vinegar,lemon juice,honey,soy sauce,garlic powder,ground black pepper,dry mustard,salt,Worcestershire sauce,water,sesame oil,curly kale,peanuts,Parmesan cheese,peanuts,cilantro leaves stems,fresh mint leaves"
2042,"5107,5140,7428,6307,16403,1502,4342,18805,16396,18744,18845","lemon juice,orange juice,Worcestershire sauce,olive oil,dried oregano,honey,garlic, minced,dry mustard,garlic powder,liquid smoke flavoring,lemon pepper",https://www.allrecipes.com/recipe/262943/lamb-marinade/,/262943/,"lemon juice,orange juice,Worcestershire sauce,olive oil,oregano,honey,garlic,dry mustard,garlic powder,liquid smoke flavoring,lemon pepper"
2043,"10132,6307,4342,20244,2496,18866","broccoli rabe, ends trimmed,olive oil, divided,garlic, very thinly sliced,red pepper flakes,water,kosher salt",https://www.allrecipes.com/recipe/246659/sicilian-style-broccoli-rabe/,/246659/,"broccoli rabe, ends,olive oil,garlic, very,pepper flakes,water,kosher salt"
2044,"6306,22056,16317,16424,27958,16421,3810,22056","coconut oil, melted and cooled,coconut sugar,eggs,vanilla extract,coconut flour,salt,chopped pecans (Optional),coconut sugar, or to taste",https://www.allrecipes.com/recipe/273209/coconut-flour-cookies/,/273209/,"coconut oil,coconut sugar,eggs,vanilla extract,coconut flour,salt,pecans (Optional),coconut sugar, or to taste"
2045,"20318,21258,9725,18875,4342,4405,20699,20244","Yukon Gold potatoes,rock salt,extra-virgin olive oil, divided,white wine vinegar,garlic, peeled and slightly crushed ,green onions (white part only), chopped,very finely chopped flat-leaf parsley,salt and freshly ground black pepper to taste,red pepper flakes (Optional)",https://www.allrecipes.com/recipe/267257/patate-prezzemolate-vegan-italian-potato-salad/,/267257/,"Yukon Gold potatoes,rock salt,extra-virgin olive oil,white wine vinegar,garlic, green onions (white part ),very flat-leaf parsley,salt freshly ground black pepper to taste,pepper flakes (Optional)"
2046,"24905,5547,1502,18868,4343,6309,20244,2750,4412,4378,4279","(12x12 inches each) Reynolds Wrap® Non-Stick Aluminum Foil,teriyaki sauce,honey,rice vinegar,minced fresh ginger,sesame oil,crushed red pepper flakes (Optional),salmon fillets,snow peas,sliced white mushrooms,matchstick-cut carrots",https://www.allrecipes.com/recipe/233330/tiffanys-asian-infused-salmon-packets/,/233330/,"(12x12 each) Reynolds Wrap® Non-Stick Aluminum Foil,teriyaki sauce,honey,rice vinegar,fresh ginger,sesame oil,pepper flakes (Optional),salmon fillets,snow peas,white mushrooms,matchstick- carrots"
2048,"6309,18868,4405,4342,5595,12057,4086,5547,3752","sesame oil,rice vinegar,green onion, minced,garlic, minced,hoisin sauce,chili garlic sauce,beef tenderloin, cut into 3/4 inch cubes,teriyaki sauce,sesame seeds",https://www.allrecipes.com/recipe/183577/sesame-beef-bites/,/183577/,"sesame oil,rice vinegar,green onion,garlic,hoisin sauce,chili garlic sauce,beef tenderloin,teriyaki sauce,sesame seeds"
2049,"2882,1526,7842,13968,6309,20558,6756,16317,4335,4279,5831,20792,7782","soy sauce,white sugar,white vinegar,chicken stock,sesame oil,chili oil (Optional),ramen noodles,egg, beaten,cucumber, julienned,carrot, grated,cooked ham, cut into thin strips,nori, cut into thin slices,hot Chinese mustard (Optional)",https://www.allrecipes.com/recipe/150427/hiyashi-chuka-noodles/,/150427/,"soy sauce,white sugar,white vinegar,chicken stock,sesame oil,chili oil (Optional),ramen noodles,egg,cucumber,carrot,ham, thin strips,nori, thin,hot Chinese mustard (Optional)"
2050,"6307,5592,20551,16417,16404,16396,16421,4556","olive oil,hot sauce,cumin,dried thyme,paprika,garlic powder,salt,sweet potato, cut into wedges",https://www.allrecipes.com/recipe/274401/spicy-grilled-sweet-potato-wedges/,/274401/,"olive oil,hot sauce,cumin,thyme,paprika,garlic powder,salt,sweet potato"
2054,"2958,18930,1525,9722,4342,4343,23383,4133,16421,4405,4786,4341,20511","reduced-sodium soy sauce,balsamic vinegar,brown sugar,toasted sesame oil,garlic, minced,chopped fresh ginger,black peppercorns, crushed,sirloin steak, trimmed,salt,scallions, white part only,red bell pepper, halved lengthwise and seeded,curly endive (frisee),chopped radicchio",https://www.allrecipes.com/recipe/244936/grilled-sirloin-salad-with-sesame-ginger-dressing/,/244936/,"soy sauce,balsamic vinegar,brown sugar,sesame oil,garlic,fresh ginger,black peppercorns,sirloin steak,salt,scallions, white part,bell pepper, lengthwise seeded,curly endive (frisee),radicchio"
2056,"25328,12057,6307,16396,16406","halloumi cheese, sliced,Sriracha sauce,olive oil,garlic powder,black pepper",https://www.allrecipes.com/recipe/274811/grilled-spicy-halloumi-cheese/,/274811/,"halloumi cheese,Sriracha sauce,olive oil,garlic powder,black pepper"
2057,"3752,2883,1526,4405,6309,4342,20244,4004","sesame seeds,gluten-free soy sauce (tamari),white sugar,chopped green onions,sesame oil,minced garlic,red pepper flakes,Korean short ribs (cut flanken-style into 1/2-inch slices across the bones)",https://www.allrecipes.com/recipe/246643/gluten-free-kalbi-beef/,/246643/,"sesame seeds,gluten-free soy sauce (tamari),white sugar,green onions,sesame oil,garlic,pepper flakes,Korean short ribs ( flanken-style 1/2- across the bones)"
2058,"4405,2882,10877,27038,1526,6309,1651,4371,4336,2960","green onions, chopped,soy sauce,toasted sesame seeds,Korean chile pepper powder, or to taste,white sugar,toasted Asian sesame oil,steamed Japanese rice,head of romaine lettuce (heart only), torn into bite-size pieces,cucumber - peeled, seeded, and chopped,tofu, sliced",https://www.allrecipes.com/recipe/237820/spicy-tofu-salad-bowl/,/237820/,"green onions,soy sauce,sesame seeds,Korean chile pepper powder, or to taste,white sugar,Asian sesame oil,steamed Japanese rice,head of romaine lettuce (heart ), torn bite-size,cucumber -, seeded,tofu"
2059,"2882,1526,16406,4342,4405,9722,3752,4004","soy sauce,white sugar,ground black pepper,garlic, chopped,green onions, chopped,Asian (toasted) sesame oil,sesame seeds,Korean-style short ribs (beef chuck flanken, cut 1/3 to 1/2 inch thick across bones)",https://www.allrecipes.com/recipe/172476/easy-and-simple-korean-bbq-ribs/,/172476/,"soy sauce,white sugar,ground black pepper,garlic,green onions,Asian () sesame oil,sesame seeds,Korean-style short ribs (beef chuck flanken, 1/3 to 1/2 thick across bones)"
2063,"3718,4397,4342,4147,16421,16406,1526,1636,5596,6309","coarsely chopped lemon grass,onion, coarsely chopped,garlic,lean ground beef,salt,ground black pepper,white sugar,cornstarch,oyster sauce,sesame oil",https://www.allrecipes.com/recipe/188286/lemongrass-ground-beef-skewers/,/188286/,"lemon grass,onion,garlic,lean ground beef,salt,ground black pepper,white sugar,cornstarch,oyster sauce,sesame oil"
2064,"4393,9725,18741","fresh okra, about 3-inches long,extra-virgin olive oil,seasoned salt, or to taste",https://www.allrecipes.com/recipe/277128/air-fryer-okra-fries/,/277128/,"fresh okra, about 3- long,extra-virgin olive oil,seasoned salt, or to taste"
2065,"9725,18930,18873,1502,11039,21071,5111,3814","extra-virgin olive oil,white balsamic vinegar,Dijon mustard,honey, or more to taste,unpeeled Granny Smith apples,unpeeled Red Delicious apple,lime, juiced,pine nuts",https://www.allrecipes.com/recipe/254373/spiralized-apple-salad/,/254373/,"extra-virgin olive oil,white balsamic vinegar,Dijon mustard,honey, or more to taste,Granny Smith apples,Delicious apple,lime,pine nuts"
2067,"18868,1526,18752,6309,6307,4207,16225,4572,4405,3717","rice vinegar,white sugar,sea salt,sesame oil,olive oil,asparagus - cut into 1-inch pieces, cooked and drained,crumbled feta,tomato, diced,green onion, diced,chopped cilantro",https://www.allrecipes.com/recipe/145226/fresh-asparagus-tomato-and-feta-salad/,/145226/,"rice vinegar,white sugar,sea salt,sesame oil,olive oil,asparagus - 1-,feta,tomato,green onion,cilantro"
2069,"6309,4343,4342,4176,26881,2882,15709,5596,2960,2496,4405","sesame oil,fresh ginger, minced,garlic, minced, or more to taste,ground pork,chili bean sauce (toban djan),soy sauce,sake,oyster sauce,tofu, cut into 1/2-inch squares,water, or more if needed,green onion, chopped",https://www.allrecipes.com/recipe/82675/mabo-dofu/,/82675/,"sesame oil,fresh ginger,garlic, or more to taste,ground pork,chili bean sauce (toban djan),soy sauce,sake,oyster sauce,tofu, 1/2- squares,water, or more if,green onion"
2070,"16317,16421,19350,2496,16133,16397,4342,4405,9722,16408","egg,salt,tapioca flour,cold water,chicken broth,ground ginger,minced fresh garlic,chopped green onion,Asian (toasted) sesame oil (Optional),white pepper (Optional)",https://www.allrecipes.com/recipe/199091/one-egg-egg-drop-soup/,/199091/,"egg,salt,tapioca flour,cold water,chicken broth,ground ginger,fresh garlic,green onion,Asian () sesame oil (Optional),white pepper (Optional)"
2071,"3819,1526,4373,11188,19362,21070,7842,6307","walnut halves,sugar,mixed greens,dried cranberries,crumbled Gorgonzola cheese,raspberry vinaigrette,white vinegar,olive oil",https://www.allrecipes.com/recipe/87848/missys-candied-walnut-gorgonzola-salad/,/87848/,"walnut halves,sugar,greens,cranberries,Gorgonzola cheese,raspberry vinaigrette,white vinegar,olive oil"
